benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench7_3pass_optimized_read_skipping_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;2.06659;0.01;967.777
bench8_cub_flagged;4096;32;1024;4096;-0.5;-0.5;-0.5;-0.5;18.3182;0.01;109.181
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;2.11944;0.01;943.646
bench1_base_variant;512;1;1024;4096;0;0;0;0;58.0659;0.05;34.4436
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;50.6037;0.05;39.5228
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;4.70816;0.05;424.794
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;9.02952;0.05;221.496
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;3.31752;0.05;602.86
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;3.45899;0.05;578.203
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.76426;0.05;723.522
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;18.4237;0.05;108.556
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.80981;0.05;711.792
bench1_base_variant;1024;1;1024;4096;0;0;0;0;88.0737;0.05;22.7082
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;65.413;0.05;30.575
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;4.68973;0.05;426.464
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;9.4037;0.05;212.682
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;3.15582;0.05;633.749
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;3.1404;0.05;636.862
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.76867;0.05;722.368
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;18.4242;0.05;108.553
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.82088;0.05;708.999
bench1_base_variant;2048;1;1024;4096;0;0;0;0;92.6167;0.05;21.5944
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;70.5816;0.05;28.336
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;4.68598;0.05;426.805
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;9.38269;0.05;213.159
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;2.76358;0.05;723.698
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;2.69139;0.05;743.11
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.51952;0.05;793.802
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;18.4345;0.05;108.492
