benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.18322;0.25;392.685
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.58286;0.25;483.959
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.67173;0.25;467.862
bench1_base_variant;512;1024;4096;0;0;0;0;42.7391;0.29;29.2472
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;42.7927;0.29;29.2106
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.48254;0.29;358.933
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.33915;0.29;374.347
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.58349;0.29;348.822
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.508;0.29;356.328
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.29429;0.29;379.445
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.65314;0.29;471.141
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.76622;0.29;451.88
bench1_base_variant;1024;1024;4096;0;0;0;0;42.3816;0.29;29.494
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;42.2574;0.29;29.5806
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.38498;0.29;369.279
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.30848;0.29;377.817
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.41675;0.29;365.845
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.38565;0.29;369.206
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.2768;0.29;381.47
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.64662;0.29;472.3
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.81013;0.29;444.82
bench1_base_variant;2048;1024;4096;0;0;0;0;43.8845;0.29;28.4839
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;44.0911;0.29;28.3504
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.35701;0.29;372.355
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.3097;0.29;377.678
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.40835;0.29;366.746
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.38653;0.29;369.11
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.28157;0.29;380.915
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.63706;0.29;474.013
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.8037;0.29;445.84
bench1_base_variant;4096;1024;4096;0;0;0;0;43.7433;0.29;28.5758
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;43.7336;0.29;28.5822
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.34344;0.29;373.866
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.31269;0.29;377.337
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.40597;0.29;367.003
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.39018;0.29;368.712
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.2921;0.29;379.697
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.6351;0.29;474.365
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.80195;0.29;446.118
bench1_base_variant;512;1024;4096;0;0;0;0;49.671;0.33;25.1656
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;49.7227;0.33;25.1394
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.5939;0.33;347.811
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.3876;0.33;368.993
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.52978;0.33;354.13
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.46752;0.33;360.488
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.33979;0.33;374.275
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.72718;0.33;458.348
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.8656;0.33;436.209
bench1_base_variant;1024;1024;4096;0;0;0;0;49.3146;0.33;25.3475
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;49.3126;0.33;25.3485
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.49678;0.33;357.471
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.36949;0.33;370.976
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.4652;0.33;360.73
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.44509;0.33;362.835
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.32744;0.33;375.664
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.72726;0.33;458.335
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.90637;0.33;430.09
bench1_base_variant;2048;1024;4096;0;0;0;0;50.9522;0.33;24.5328
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;50.5519;0.33;24.7271
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.45682;0.33;361.604
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.36994;0.33;370.927
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.46445;0.33;360.808
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.438;0.33;363.583
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.33827;0.33;374.445
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.71358;0.33;460.645
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.89634;0.33;431.58
bench1_base_variant;4096;1024;4096;0;0;0;0;50.948;0.33;24.5348
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;51.0176;0.33;24.5013
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.44307;0.33;363.048
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.37214;0.33;370.684
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.46314;0.33;360.945
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.43922;0.33;363.455
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.34893;0.33;373.254
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.73066;0.33;457.765
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.9011;0.33;430.87
bench1_base_variant;512;1024;4096;0;0;0;0;56.6564;0.37;22.0628
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;55.8781;0.37;22.3701
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.64752;0.37;342.699
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.44427;0.37;362.921
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.64819;0.37;342.635
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.59754;0.37;347.46
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.46838;0.37;360.398
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.78382;0.37;449.023
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.99102;0.37;417.917
bench1_base_variant;1024;1024;4096;0;0;0;0;56.329;0.37;22.1911
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;56.4473;0.37;22.1446
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.63043;0.37;344.312
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.49584;0.37;357.568
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.59419;0.37;347.783
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.57021;0.37;350.12
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.45715;0.37;361.569
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.78021;0.37;449.607
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.03109;0.37;412.393
bench1_base_variant;2048;1024;4096;0;0;0;0;57.7952;0.37;21.6281
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;58.0097;0.37;21.5481
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.57594;0.37;349.559
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.49338;0.37;357.82
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.58733;0.37;348.449
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.56546;0.37;350.586
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.4608;0.37;361.188
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.77405;0.37;450.605
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.02418;0.37;413.336
bench1_base_variant;4096;1024;4096;0;0;0;0;55.6342;0.37;22.4682
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;55.8268;0.37;22.3907
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.58414;0.37;348.758
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.49701;0.37;357.448
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;14.0657;0.37;88.8688
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.57334;0.37;349.812
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.47422;0.37;359.793
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.78238;0.37;449.255
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.02571;0.37;413.126
bench1_base_variant;512;1024;4096;0;0;0;0;64.1913;0.41;19.473
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;64.6172;0.41;19.3447
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.84349;0.41;325.225
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.5973;0.41;347.483
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.81533;0.41;327.626
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.68306;0.41;339.392
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.55091;0.41;352.022
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.82522;0.41;442.444
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.0859;0.41;405.068
bench1_base_variant;1024;1024;4096;0;0;0;0;63.2366;0.41;19.767
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;63.6301;0.41;19.6448
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.69283;0.41;338.494
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.58182;0.41;348.984
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.67186;0.41;340.427
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.65488;0.41;342.009
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.53731;0.41;353.376
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.82403;0.41;442.63
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.12789;0.41;399.631
bench1_base_variant;2048;1024;4096;0;0;0;0;65.4914;0.41;19.0865
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;65.6003;0.41;19.0548
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.67088;0.41;340.518
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.57419;0.41;349.729
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.66608;0.41;340.964
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.65142;0.41;342.332
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.54746;0.41;352.365
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.82379;0.41;442.667
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.11888;0.41;400.785
bench1_base_variant;4096;1024;4096;0;0;0;0;61.5816;0.41;20.2983
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;61.9029;0.41;20.1929
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.69291;0.41;338.486
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.58251;0.41;348.917
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.67115;0.41;340.493
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.65064;0.41;342.406
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.55571;0.41;351.547
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.81846;0.41;443.504
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.12018;0.41;400.618
bench1_base_variant;512;1024;4096;0;0;0;0;71.9135;0.45;17.382
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;71.8287;0.45;17.4025
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.87186;0.45;322.843
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.62794;0.45;344.549
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.8296;0.45;326.405
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.78707;0.45;330.07
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.65296;0.45;342.188
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.88261;0.45;433.635
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.20059;0.45;390.553
bench1_base_variant;1024;1024;4096;0;0;0;0;71.4861;0.45;17.4859
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;71.9791;0.45;17.3662
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.81499;0.45;327.655
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.6777;0.45;339.887
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.7707;0.45;331.503
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.75597;0.45;332.804
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.64368;0.45;343.06
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.8813;0.45;433.833
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.2404;0.45;385.755
bench1_base_variant;2048;1024;4096;0;0;0;0;72.7279;0.45;17.1874
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;73.0404;0.45;17.1138
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.78482;0.45;330.267
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.68206;0.45;339.483
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.7651;0.45;331.996
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.75491;0.45;332.897
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.64893;0.45;342.566
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.88222;0.45;433.693
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.2355;0.45;386.339
bench1_base_variant;4096;1024;4096;0;0;0;0;67.9488;0.45;18.3962
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;68.4317;0.45;18.2664
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.79131;0.45;329.701
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.68032;0.45;339.644
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.77146;0.45;331.437
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.75411;0.45;332.968
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.658;0.45;341.717
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.88163;0.45;433.782
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.23117;0.45;386.857
bench1_base_variant;512;1024;4096;0;0;0;0;80.1264;0.49;15.6003
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;78.3703;0.49;15.9499
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.9912;0.49;313.189
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.64686;0.49;342.76
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.84851;0.49;324.801
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.80096;0.49;328.864
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.67371;0.49;340.255
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.9517;0.49;423.485
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.25674;0.49;383.82
bench1_base_variant;1024;1024;4096;0;0;0;0;78.6407;0.49;15.8951
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;79.3452;0.49;15.7539
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.89576;0.49;320.862
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.70054;0.49;337.788
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.79131;0.49;329.701
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.77198;0.49;331.391
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.66496;0.49;341.068
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.94355;0.49;424.657
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.29482;0.49;379.384
bench1_base_variant;2048;1024;4096;0;0;0;0;81.1058;0.49;15.412
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;81.529;0.49;15.332
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.91752;0.49;319.079
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.7003;0.49;337.81
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.78509;0.49;330.243
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.77565;0.49;331.069
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.66802;0.49;340.784
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.95306;0.49;423.29
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.2853;0.49;380.483
bench1_base_variant;4096;1024;4096;0;0;0;0;74.3875;0.49;16.8039
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;74.9086;0.49;16.687
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.86678;0.49;323.266
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.70434;0.49;337.442
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.78888;0.49;329.913
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.77125;0.49;331.455
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.67846;0.49;339.816
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.94446;0.49;424.526
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.29146;0.49;379.771
bench1_base_variant;512;1024;4096;0;0;0;0;88.9581;0.53;14.0516
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;86.9614;0.53;14.3742
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.12514;0.53;303.02
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.78531;0.53;330.224
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.98859;0.53;313.394
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.94363;0.53;316.967
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.82182;0.53;327.069
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.01085;0.53;415.165
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.40648;0.53;366.948
bench1_base_variant;1024;1024;4096;0;0;0;0;86.93;0.53;14.3794
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;87.7472;0.53;14.2455
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.03221;0.53;310.004
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.84178;0.53;325.37
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.92883;0.53;318.161
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.91318;0.53;319.433
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.8;0.53;328.947
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.01448;0.53;414.665
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.44469;0.53;362.878
bench1_base_variant;2048;1024;4096;0;0;0;0;88.8951;0.53;14.0615
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;89.7645;0.53;13.9253
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.05886;0.53;307.968
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.83859;0.53;325.64
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.9229;0.53;318.642
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.90824;0.53;319.837
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.80906;0.53;328.165
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.01166;0.53;415.053
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.43437;0.53;363.968
bench1_base_variant;4096;1024;4096;0;0;0;0;81.5356;0.53;15.3307
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;82.0478;0.53;15.235
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.04275;0.53;309.195
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.83907;0.53;325.6
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.92645;0.53;318.354
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.90858;0.53;319.81
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.81373;0.53;327.763
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.01341;0.53;414.813
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.43454;0.53;363.949
