benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.1293;0.25;280.533
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.00048;0.25;666.56
bench1_base_variant;4096;1024;4096;0;0;0;0;199.34;0.25;10.0331
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;177.009;0.25;11.2988
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.77222;0.25;419.092
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.21211;0.25;474.821
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;2.93539;0.25;681.34
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;2.93392;0.25;681.682
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.82758;0.25;707.318
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.13182;0.25;280.433
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.9619;0.25;675.241
bench1_base_variant;512;1024;4096;0;0;0;0;161.691;0.29;12.3693
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;158.427;0.29;12.6241
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.21272;0.29;383.677
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.24776;0.29;470.836
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.37934;0.29;591.831
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.40738;0.29;586.962
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.06698;0.29;652.108
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.19605;0.29;277.93
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.20261;0.29;624.491
bench1_base_variant;1024;1024;4096;0;0;0;0;231.456;0.29;8.64093
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;220.876;0.29;9.05484
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.17856;0.29;386.208
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.48296;0.29;446.134
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.40165;0.29;587.95
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.40926;0.29;586.637
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.24766;0.29;615.827
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.18688;0.29;278.285
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.39427;0.29;589.228
bench1_base_variant;2048;1024;4096;0;0;0;0;232.879;0.29;8.58816
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;219.319;0.29;9.11913
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.1347;0.29;389.506
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.47523;0.29;446.904
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.35165;0.29;596.721
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.34805;0.29;597.363
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.21616;0.29;621.86
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.19443;0.29;277.993
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.35899;0.29;595.417
bench1_base_variant;4096;1024;4096;0;0;0;0;234.597;0.29;8.52526
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;219.812;0.29;9.09868
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.1435;0.29;388.84
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.47573;0.29;446.855
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.27461;0.29;610.76
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.28158;0.29;609.462
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.15693;0.29;633.527
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.19264;0.29;278.062
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.31234;0.29;603.803
bench1_base_variant;512;1024;4096;0;0;0;0;182.802;0.33;10.9408
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;180.416;0.33;11.0855
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.52205;0.33;362.184
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.53499;0.33;441.015
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.73366;0.33;535.667
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.76374;0.33;531.386
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.41611;0.33;585.461
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.30307;0.33;273.857
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.57611;0.33;559.267
bench1_base_variant;1024;1024;4096;0;0;0;0;262.988;0.33;7.60491
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;253.211;0.33;7.89854
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.51794;0.33;362.454
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.77283;0.33;419.038
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.75304;0.33;532.901
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.7608;0.33;531.802
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.59424;0.33;556.446
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.30114;0.33;273.93
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.76891;0.33;530.657
bench1_base_variant;2048;1024;4096;0;0;0;0;260.867;0.33;7.66674
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;243.332;0.33;8.21921
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.51893;0.33;362.389
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.76251;0.33;419.946
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.70115;0.33;540.372
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.69547;0.33;541.203
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.57008;0.33;560.212
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.30277;0.33;273.869
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.7365;0.33;535.261
bench1_base_variant;4096;1024;4096;0;0;0;0;257.53;0.33;7.76609
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;233.657;0.33;8.55957
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.5159;0.33;362.588
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.75814;0.33;420.332
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.62507;0.33;551.713
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.6177;0.33;552.838
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.51109;0.33;569.624
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.30816;0.33;273.667
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.68602;0.33;542.591
bench1_base_variant;512;1024;4096;0;0;0;0;205.01;0.37;9.75562
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;202.753;0.37;9.86423
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.90166;0.37;338.887
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.80198;0.37;416.495
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.08611;0.37;489.463
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.11458;0.37;486.077
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.7676;0.37;530.842
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.37016;0.37;271.365
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.94565;0.37;506.888
bench1_base_variant;1024;1024;4096;0;0;0;0;293.633;0.37;6.81123
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;286.698;0.37;6.97597
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.89778;0.37;339.111
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;5.04429;0.37;396.488
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.10792;0.37;486.864
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.11538;0.37;485.982
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.94654;0.37;506.773
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.36302;0.37;271.628
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;5.43554;0.37;367.949
bench1_base_variant;2048;1024;4096;0;0;0;0;293.644;0.37;6.81097
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;278.465;0.37;7.18223
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.90763;0.37;338.545
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;5.02952;0.37;397.652
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.0557;0.37;493.134
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.0416;0.37;494.853
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.9132;0.37;511.091
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.36173;0.37;271.675
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.10325;0.37;487.419
bench1_base_variant;4096;1024;4096;0;0;0;0;285.905;0.37;6.99532
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;255.632;0.37;7.82374
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.92216;0.37;337.715
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;5.02509;0.37;398.003
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.95878;0.37;505.206
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.95965;0.37;505.095
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.8464;0.37;519.967
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.36725;0.37;271.472
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.05274;0.37;493.494
bench1_base_variant;512;1024;4096;0;0;0;0;228.018;0.41;8.77124
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;224.809;0.41;8.89644
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;6.25939;0.41;319.52
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;5.07669;0.41;393.958
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.43982;0.41;450.468
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.4631;0.41;448.119
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.11898;0.41;485.558
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.44064;0.41;268.794
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.32427;0.41;462.506
bench1_base_variant;1024;1024;4096;0;0;0;0;325.336;0.41;6.14749
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;316.689;0.41;6.31535
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;6.26309;0.41;319.331
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;5.31214;0.41;376.496
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.46466;0.41;447.963
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.47258;0.41;447.17
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.30418;0.41;464.665
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.44;0.41;268.817
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.51208;0.41;443.255
bench1_base_variant;2048;1024;4096;0;0;0;0;325.739;0.41;6.13989
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;311.358;0.41;6.42348
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;6.31008;0.41;316.953
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;5.30813;0.41;376.781
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.41282;0.41;453.225
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.40555;0.41;453.973
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.27301;0.41;468.054
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.43336;0.41;269.057
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.48354;0.41;446.077
bench1_base_variant;4096;1024;4096;0;0;0;0;316.176;0.41;6.32559
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;292.784;0.41;6.83097
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;6.27118;0.41;318.919
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;5.30008;0.41;377.353
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.30395;0.41;464.689
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.31168;0.41;463.856
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.18992;0.41;477.336
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.43128;0.41;269.133
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.42018;0.41;452.471
bench1_base_variant;512;1024;4096;0;0;0;0;249.385;0.45;8.01974
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;247.236;0.45;8.08944
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;6.69778;0.45;298.607
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;5.34509;0.45;374.175
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.78475;0.45;417.995
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.81626;0.45;415.26
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.46974;0.45;447.453
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.49512;0.45;266.84
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.6897;0.45;426.467
bench1_base_variant;1024;1024;4096;0;0;0;0;356.138;0.45;5.6158
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;346.324;0.45;5.77494
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;6.6091;0.45;302.613
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;5.58347;0.45;358.2
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.8141;0.45;415.447
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.81826;0.45;415.088
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.65278;0.45;429.85
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.49635;0.45;266.796
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.88312;0.45;409.574
bench1_base_variant;2048;1024;4096;0;0;0;0;355.599;0.45;5.62431
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;343.298;0.45;5.82585
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;6.65312;0.45;300.611
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;5.57832;0.45;358.531
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.75437;0.45;420.666
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.75157;0.45;420.914
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.61725;0.45;433.158
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.49014;0.45;267.018
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.84334;0.45;412.938
bench1_base_variant;4096;1024;4096;0;0;0;0;350.348;0.45;5.70861
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;331.769;0.45;6.02829
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;6.69397;0.45;298.776
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;5.59202;0.45;357.653
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.66374;0.45;428.84
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.65859;0.45;429.314
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.54782;0.45;439.771
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.52827;0.45;265.665
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.79293;0.45;417.281
bench1_base_variant;512;1024;4096;0;0;0;0;272.682;0.49;7.33456
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;269.653;0.49;7.41693
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.06682;0.49;283.013
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;5.62915;0.49;355.293
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;5.1496;0.49;388.38
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;5.18051;0.49;386.062
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.83275;0.49;413.843
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.5996;0.49;263.172
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;5.08712;0.49;393.15
bench1_base_variant;1024;1024;4096;0;0;0;0;386.507;0.49;5.17455
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;378.289;0.49;5.28696
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.04317;0.49;283.963
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;5.8681;0.49;340.826
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;5.19037;0.49;385.329
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;5.19122;0.49;385.266
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;5.03437;0.49;397.269
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.59387;0.49;263.37
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;5.28104;0.49;378.713
bench1_base_variant;2048;1024;4096;0;0;0;0;387.987;0.49;5.15481
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;377.046;0.49;5.30439
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.00314;0.49;285.586
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;5.86464;0.49;341.027
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;5.14102;0.49;389.028
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;5.11747;0.49;390.818
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.9955;0.49;400.36
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.59429;0.49;263.356
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;5.23594;0.49;381.976
bench1_base_variant;4096;1024;4096;0;0;0;0;389.059;0.49;5.14061
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;378.403;0.49;5.28538
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.08792;0.49;282.17
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;5.86613;0.49;340.94
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;5.01614;0.49;398.713
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;5.00901;0.49;399.281
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.89309;0.49;408.74
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.59885;0.49;263.198
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;5.17072;0.49;386.793
bench1_base_variant;512;1024;4096;0;0;0;0;294.239;0.53;6.7972
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;290.856;0.53;6.87625
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.38171;0.53;270.94
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;5.9073;0.53;338.564
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;5.5011;0.53;363.563
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;5.55538;0.53;360.012
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;5.20214;0.53;384.457
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.6616;0.53;261.042
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;5.47754;0.53;365.128
bench1_base_variant;1024;1024;4096;0;0;0;0;418.333;0.53;4.78088
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;411.622;0.53;4.85882
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.38757;0.53;270.725
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.14597;0.53;325.417
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;5.55779;0.53;359.855
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;6.62195;0.53;302.026
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;5.39563;0.53;370.67
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.65045;0.53;261.423
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;5.66442;0.53;353.081
bench1_base_variant;2048;1024;4096;0;0;0;0;420.443;0.53;4.75689
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;411.058;0.53;4.8655
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.38558;0.53;270.798
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.1395;0.53;325.759
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;5.50643;0.53;363.212
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;5.49842;0.53;363.741
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;5.36181;0.53;373.009
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.66776;0.53;260.832
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;5.62421;0.53;355.606
bench1_base_variant;4096;1024;4096;0;0;0;0;416.577;0.53;4.80103
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;398.216;0.53;5.0224
