benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.94198;0.21;643.672
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.10586;0.21;593.583
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.78944;0.21;698.543
bench1_base_variant;1024;1;1024;4096;0;0;0;0;20.0633;0.21;62.3027
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;19.9946;0.21;62.5169
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.05315;0.21;608.82
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.91784;0.21;651.775
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;2.04442;0.21;611.422
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;2.04686;0.21;610.69
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.93526;0.21;645.907
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.08486;0.21;599.559
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.78685;0.21;699.556
bench1_base_variant;2048;1;1024;4096;0;0;0;0;20.65;0.21;60.5326
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;20.6427;0.21;60.5541
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.05736;0.21;607.575
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.91581;0.21;652.466
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;2.03008;0.21;615.739
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;2.02906;0.21;616.05
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.92717;0.21;648.62
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.08691;0.21;598.971
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.78074;0.21;701.957
bench1_base_variant;4096;1;1024;4096;0;0;0;0;19.3007;0.21;64.7644
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;19.3028;0.21;64.7574
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.0521;0.21;609.133
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.9241;0.21;649.656
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;2.02598;0.21;616.984
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;2.02803;0.21;616.361
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.92973;0.21;647.76
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.09152;0.21;597.652
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.78893;0.21;698.742
